p1	p2	r
RAxML_bestTree.TrimmedAlignedmuscle50.fasta.phy34	RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	0.859269088
RAxML_bestTree.TrimmedAlignedmuscle56.fasta.phy39	RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	0.839762853
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	0.84320061
RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	0.849478728
RAxML_bestTree.TrimmedAlignednerve197.fasta.phy125	RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	0.861736662
RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	RAxML_bestTree.TrimmedAlignednerve221.fasta.phy149	0.82945313
RAxML_bestTree.TrimmedAlignedmuscle11.fasta.phy2	RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	0.824634421
RAxML_bestTree.TrimmedAlignedmuscle11.fasta.phy2	RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	0.822312244
RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	RAxML_bestTree.TrimmedAlignednerve248.fasta.phy167	0.844635169
RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	RAxML_bestTree.TrimmedAlignednerve257.fasta.phy175	0.833322425
RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	RAxML_bestTree.TrimmedAlignednerve258.fasta.phy176	0.833351869
RAxML_bestTree.TrimmedAlignedmuscle12.fasta.phy3	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.855135017
RAxML_bestTree.TrimmedAlignedmuscle27.fasta.phy17	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.838932892
RAxML_bestTree.TrimmedAlignedmuscle28.fasta.phy18	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.830558365
RAxML_bestTree.TrimmedAlignedmuscle29.fasta.phy19	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.832616425
RAxML_bestTree.TrimmedAlignedmuscle50.fasta.phy34	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.858116876
RAxML_bestTree.TrimmedAlignednerve107.fasta.phy56	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.827078233
RAxML_bestTree.TrimmedAlignednerve13.fasta.phy80	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.820129744
RAxML_bestTree.TrimmedAlignednerve159.fasta.phy99	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.852324238
RAxML_bestTree.TrimmedAlignednerve237.fasta.phy162	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.861006332
RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	0.848724072
RAxML_bestTree.TrimmedAlignedmuscle11.fasta.phy2	RAxML_bestTree.TrimmedAlignednerve267.fasta.phy180	0.817005054
RAxML_bestTree.TrimmedAlignedmuscle11.fasta.phy2	RAxML_bestTree.TrimmedAlignednerve273.fasta.phy185	0.818882708
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve31.fasta.phy198	0.849008624
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve33.fasta.phy200	0.8453934
RAxML_bestTree.TrimmedAlignedmuscle11.fasta.phy2	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.821389729
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve48.fasta.phy212	0.826725412
RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	RAxML_bestTree.TrimmedAlignednerve72.fasta.phy227	0.837776059
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	0.846860979
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	0.849485046
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.846879844
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.854707871
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve87.fasta.phy240	0.828853075
RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	RAxML_bestTree.TrimmedAlignednerve92.fasta.phy245	0.84320061
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignednerve98.fasta.phy251	0.851888233
RAxML_bestTree.TrimmedAlignednerve102.fasta.phy51	RAxML_bestTree.TrimmedAlignednerve18.fasta.phy120	0.822440695
RAxML_bestTree.TrimmedAlignednerve18.fasta.phy120	RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	0.817391893
RAxML_bestTree.TrimmedAlignednerve128.fasta.phy70	RAxML_bestTree.TrimmedAlignednerve251.fasta.phy169	0.821489769
RAxML_bestTree.TrimmedAlignedmuscle20.fasta.phy11	RAxML_bestTree.TrimmedAlignedmuscle25.fasta.phy15	0.691693443
RAxML_bestTree.TrimmedAlignedmuscle28.fasta.phy18	RAxML_bestTree.TrimmedAlignedmuscle33.fasta.phy23	0.693804378
RAxML_bestTree.TrimmedAlignedmuscle1.fasta.phy10	RAxML_bestTree.TrimmedAlignedmuscle56.fasta.phy39	0.691645573
RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	RAxML_bestTree.TrimmedAlignedmuscle56.fasta.phy39	0.689254275
RAxML_bestTree.TrimmedAlignedmuscle54.fasta.phy37	RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	0.696591666
RAxML_bestTree.TrimmedAlignedmuscle40.fasta.phy29	RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	0.691238411
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	0.698083955
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	0.693875415
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	0.703578232
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignednerve139.fasta.phy79	0.703381026
RAxML_bestTree.TrimmedAlignedmuscle54.fasta.phy37	RAxML_bestTree.TrimmedAlignednerve145.fasta.phy85	0.69348913
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve146.fasta.phy86	0.697140352
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	0.699515285
RAxML_bestTree.TrimmedAlignednerve153.fasta.phy93	RAxML_bestTree.TrimmedAlignednerve154.fasta.phy94	0.693172315
RAxML_bestTree.TrimmedAlignedmuscle33.fasta.phy23	RAxML_bestTree.TrimmedAlignednerve157.fasta.phy97	0.698603186
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve157.fasta.phy97	0.700981106
RAxML_bestTree.TrimmedAlignednerve143.fasta.phy83	RAxML_bestTree.TrimmedAlignednerve157.fasta.phy97	0.697478377
RAxML_bestTree.TrimmedAlignednerve144.fasta.phy84	RAxML_bestTree.TrimmedAlignednerve157.fasta.phy97	0.704514431
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve161.fasta.phy101	0.693196815
RAxML_bestTree.TrimmedAlignedmuscle33.fasta.phy23	RAxML_bestTree.TrimmedAlignednerve162.fasta.phy102	0.70722049
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve162.fasta.phy102	0.701060073
RAxML_bestTree.TrimmedAlignednerve154.fasta.phy94	RAxML_bestTree.TrimmedAlignednerve170.fasta.phy108	0.692998287
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	0.704266947
RAxML_bestTree.TrimmedAlignedmuscle39.fasta.phy27	RAxML_bestTree.TrimmedAlignednerve176.fasta.phy111	0.698772235
RAxML_bestTree.TrimmedAlignedmuscle40.fasta.phy29	RAxML_bestTree.TrimmedAlignednerve177.fasta.phy112	0.691233186
RAxML_bestTree.TrimmedAlignednerve177.fasta.phy112	RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	0.706630175
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	0.703693772
RAxML_bestTree.TrimmedAlignednerve157.fasta.phy97	RAxML_bestTree.TrimmedAlignednerve196.fasta.phy124	0.702341138
RAxML_bestTree.TrimmedAlignednerve177.fasta.phy112	RAxML_bestTree.TrimmedAlignednerve196.fasta.phy124	0.698486794
RAxML_bestTree.TrimmedAlignednerve177.fasta.phy112	RAxML_bestTree.TrimmedAlignednerve197.fasta.phy125	0.688221706
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	0.703554578
RAxML_bestTree.TrimmedAlignednerve143.fasta.phy83	RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	0.701887185
RAxML_bestTree.TrimmedAlignednerve144.fasta.phy84	RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	0.707657047
RAxML_bestTree.TrimmedAlignednerve140.fasta.phy81	RAxML_bestTree.TrimmedAlignednerve203.fasta.phy131	0.693342736
RAxML_bestTree.TrimmedAlignedmuscle56.fasta.phy39	RAxML_bestTree.TrimmedAlignednerve204.fasta.phy132	0.6877748
RAxML_bestTree.TrimmedAlignednerve196.fasta.phy124	RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	0.696550324
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignednerve211.fasta.phy139	0.690341747
RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	RAxML_bestTree.TrimmedAlignednerve211.fasta.phy139	0.692591428
RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	RAxML_bestTree.TrimmedAlignednerve237.fasta.phy162	0.692195495
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve238.fasta.phy163	0.696553394
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve239.fasta.phy164	0.697541066
RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	RAxML_bestTree.TrimmedAlignednerve239.fasta.phy164	0.693312057
RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	RAxML_bestTree.TrimmedAlignednerve241.fasta.phy165	0.691092265
RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	RAxML_bestTree.TrimmedAlignednerve245.fasta.phy166	0.697957104
RAxML_bestTree.TrimmedAlignedmuscle33.fasta.phy23	RAxML_bestTree.TrimmedAlignednerve252.fasta.phy170	0.700387831
RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	RAxML_bestTree.TrimmedAlignednerve252.fasta.phy170	0.692236181
RAxML_bestTree.TrimmedAlignednerve212.fasta.phy140	RAxML_bestTree.TrimmedAlignednerve253.fasta.phy171	0.692702184
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.69954099
RAxML_bestTree.TrimmedAlignednerve140.fasta.phy81	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.69180692
RAxML_bestTree.TrimmedAlignednerve141.fasta.phy82	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.701568772
RAxML_bestTree.TrimmedAlignednerve143.fasta.phy83	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.688938945
RAxML_bestTree.TrimmedAlignednerve144.fasta.phy84	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.69750499
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.696602134
RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.688742744
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	0.700355284
RAxML_bestTree.TrimmedAlignednerve211.fasta.phy139	RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	0.689931257
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve273.fasta.phy185	0.690827684
RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	RAxML_bestTree.TrimmedAlignednerve279.fasta.phy189	0.706306449
RAxML_bestTree.TrimmedAlignednerve163.fasta.phy103	RAxML_bestTree.TrimmedAlignednerve279.fasta.phy189	0.707553036
RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	RAxML_bestTree.TrimmedAlignednerve279.fasta.phy189	0.697077747
RAxML_bestTree.TrimmedAlignedmuscle56.fasta.phy39	RAxML_bestTree.TrimmedAlignednerve2.fasta.phy196	0.691645573
RAxML_bestTree.TrimmedAlignedmuscle27.fasta.phy17	RAxML_bestTree.TrimmedAlignednerve31.fasta.phy198	0.68877425
RAxML_bestTree.TrimmedAlignedmuscle28.fasta.phy18	RAxML_bestTree.TrimmedAlignednerve31.fasta.phy198	0.693066435
RAxML_bestTree.TrimmedAlignedmuscle33.fasta.phy23	RAxML_bestTree.TrimmedAlignednerve32.fasta.phy199	0.707005463
RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	RAxML_bestTree.TrimmedAlignednerve32.fasta.phy199	0.69222087
RAxML_bestTree.TrimmedAlignedmuscle29.fasta.phy19	RAxML_bestTree.TrimmedAlignednerve35.fasta.phy202	0.70315609
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve35.fasta.phy202	0.692576425
RAxML_bestTree.TrimmedAlignednerve237.fasta.phy162	RAxML_bestTree.TrimmedAlignednerve36.fasta.phy203	0.687711938
RAxML_bestTree.TrimmedAlignednerve241.fasta.phy165	RAxML_bestTree.TrimmedAlignednerve36.fasta.phy203	0.689193506
RAxML_bestTree.TrimmedAlignednerve169.fasta.phy106	RAxML_bestTree.TrimmedAlignednerve39.fasta.phy205	0.689393626
RAxML_bestTree.TrimmedAlignednerve170.fasta.phy108	RAxML_bestTree.TrimmedAlignednerve39.fasta.phy205	0.70132156
RAxML_bestTree.TrimmedAlignednerve255.fasta.phy173	RAxML_bestTree.TrimmedAlignednerve39.fasta.phy205	0.696590747
RAxML_bestTree.TrimmedAlignednerve176.fasta.phy111	RAxML_bestTree.TrimmedAlignednerve41.fasta.phy207	0.689467334
RAxML_bestTree.TrimmedAlignednerve177.fasta.phy112	RAxML_bestTree.TrimmedAlignednerve41.fasta.phy207	0.701866408
RAxML_bestTree.TrimmedAlignednerve253.fasta.phy171	RAxML_bestTree.TrimmedAlignednerve41.fasta.phy207	0.696810083
RAxML_bestTree.TrimmedAlignedmuscle33.fasta.phy23	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.698664768
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.703641597
RAxML_bestTree.TrimmedAlignednerve176.fasta.phy111	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.688672588
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.689318281
RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.698617029
RAxML_bestTree.TrimmedAlignednerve42.fasta.phy208	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.692654944
RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.692336819
RAxML_bestTree.TrimmedAlignedmuscle14.fasta.phy4	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.687834393
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.689495327
RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.6897244
RAxML_bestTree.TrimmedAlignednerve148.fasta.phy88	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.696481005
RAxML_bestTree.TrimmedAlignednerve149.fasta.phy89	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.696766942
RAxML_bestTree.TrimmedAlignednerve151.fasta.phy91	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.688488043
RAxML_bestTree.TrimmedAlignednerve169.fasta.phy106	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.694849634
RAxML_bestTree.TrimmedAlignednerve245.fasta.phy166	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.706970409
RAxML_bestTree.TrimmedAlignednerve257.fasta.phy175	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.688925307
RAxML_bestTree.TrimmedAlignednerve258.fasta.phy176	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.688307961
RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.691553255
RAxML_bestTree.TrimmedAlignednerve273.fasta.phy185	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.695421716
RAxML_bestTree.TrimmedAlignednerve42.fasta.phy208	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.690375352
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignednerve50.fasta.phy215	0.697376093
RAxML_bestTree.TrimmedAlignednerve238.fasta.phy163	RAxML_bestTree.TrimmedAlignednerve50.fasta.phy215	0.703706275
RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	RAxML_bestTree.TrimmedAlignednerve59.fasta.phy220	0.706252199
RAxML_bestTree.TrimmedAlignednerve157.fasta.phy97	RAxML_bestTree.TrimmedAlignednerve64.fasta.phy221	0.704159214
RAxML_bestTree.TrimmedAlignednerve163.fasta.phy103	RAxML_bestTree.TrimmedAlignednerve64.fasta.phy221	0.687617257
RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	RAxML_bestTree.TrimmedAlignednerve64.fasta.phy221	0.688170891
RAxML_bestTree.TrimmedAlignednerve241.fasta.phy165	RAxML_bestTree.TrimmedAlignednerve64.fasta.phy221	0.6990254
RAxML_bestTree.TrimmedAlignedmuscle14.fasta.phy4	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.704896115
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.688764766
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.700142723
RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.704960934
RAxML_bestTree.TrimmedAlignednerve237.fasta.phy162	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.6930002
RAxML_bestTree.TrimmedAlignednerve257.fasta.phy175	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.699072918
RAxML_bestTree.TrimmedAlignednerve258.fasta.phy176	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.699204584
RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.704449532
RAxML_bestTree.TrimmedAlignednerve273.fasta.phy185	RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	0.695708855
RAxML_bestTree.TrimmedAlignednerve148.fasta.phy88	RAxML_bestTree.TrimmedAlignednerve70.fasta.phy225	0.700548086
RAxML_bestTree.TrimmedAlignednerve151.fasta.phy91	RAxML_bestTree.TrimmedAlignednerve70.fasta.phy225	0.700141327
RAxML_bestTree.TrimmedAlignednerve162.fasta.phy102	RAxML_bestTree.TrimmedAlignednerve70.fasta.phy225	0.694779062
RAxML_bestTree.TrimmedAlignedmuscle20.fasta.phy11	RAxML_bestTree.TrimmedAlignednerve72.fasta.phy227	0.706491727
RAxML_bestTree.TrimmedAlignednerve248.fasta.phy167	RAxML_bestTree.TrimmedAlignednerve73.fasta.phy228	0.697735156
RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	RAxML_bestTree.TrimmedAlignednerve75.fasta.phy230	0.691423929
RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	RAxML_bestTree.TrimmedAlignednerve75.fasta.phy230	0.689415662
RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	RAxML_bestTree.TrimmedAlignednerve75.fasta.phy230	0.691836238
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve92.fasta.phy245	0.693875415
RAxML_bestTree.TrimmedAlignednerve211.fasta.phy139	RAxML_bestTree.TrimmedAlignednerve92.fasta.phy245	0.690341747
RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	RAxML_bestTree.TrimmedAlignednerve92.fasta.phy245	0.703641597
RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	RAxML_bestTree.TrimmedAlignednerve92.fasta.phy245	0.689495327
RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	RAxML_bestTree.TrimmedAlignednerve92.fasta.phy245	0.700142723
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve93.fasta.phy246	0.70275074
RAxML_bestTree.TrimmedAlignedmuscle39.fasta.phy27	RAxML_bestTree.TrimmedAlignednerve94.fasta.phy247	0.6908084
RAxML_bestTree.TrimmedAlignedmuscle40.fasta.phy29	RAxML_bestTree.TrimmedAlignednerve94.fasta.phy247	0.702061123
RAxML_bestTree.TrimmedAlignednerve148.fasta.phy88	RAxML_bestTree.TrimmedAlignednerve94.fasta.phy247	0.705552899
RAxML_bestTree.TrimmedAlignednerve149.fasta.phy89	RAxML_bestTree.TrimmedAlignednerve94.fasta.phy247	0.690564048
RAxML_bestTree.TrimmedAlignednerve151.fasta.phy91	RAxML_bestTree.TrimmedAlignednerve94.fasta.phy247	0.693180861
RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	RAxML_bestTree.TrimmedAlignednerve94.fasta.phy247	0.70284232
RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	RAxML_bestTree.TrimmedAlignednerve95.fasta.phy248	0.697311421
RAxML_bestTree.TrimmedAlignednerve147.fasta.phy87	RAxML_bestTree.TrimmedAlignednerve96.fasta.phy249	0.697381568
RAxML_bestTree.TrimmedAlignedmuscle33.fasta.phy23	RAxML_bestTree.TrimmedAlignednerve98.fasta.phy251	0.694877984
RAxML_bestTree.TrimmedAlignedmuscle1.fasta.phy10	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999963399
RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999963266
RAxML_bestTree.TrimmedAlignedmuscle30.fasta.phy21	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999972545
RAxML_bestTree.TrimmedAlignedmuscle34.fasta.phy24	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999082629
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.995699663
RAxML_bestTree.TrimmedAlignednerve105.fasta.phy54	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999295453
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
RAxML_bestTree.TrimmedAlignednerve143.fasta.phy83	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999999998
RAxML_bestTree.TrimmedAlignednerve144.fasta.phy84	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999999998
RAxML_bestTree.TrimmedAlignednerve145.fasta.phy85	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999999999
RAxML_bestTree.TrimmedAlignednerve149.fasta.phy89	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999679547
RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
RAxML_bestTree.TrimmedAlignednerve232.fasta.phy159	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999909621
RAxML_bestTree.TrimmedAlignednerve254.fasta.phy172	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
RAxML_bestTree.TrimmedAlignednerve256.fasta.phy174	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.999955891
RAxML_bestTree.TrimmedAlignednerve257.fasta.phy175	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
RAxML_bestTree.TrimmedAlignednerve258.fasta.phy176	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.995203549
RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	0.99990794
RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	RAxML_bestTree.TrimmedAlignedneurotoxin25.fasta.phy253	1
